date,person,plot,climate,treatment,subplot,position,species,species_full,ID,x_coord,y_coord,rosette_spring_2020,rosette_autmn_2020,area_spring_2020,area_autumn_2020,number_leafs_spring_2020,number_leafs_02.-03.06.2020,number_rosettes_spring_2020,number_flowers_12.-20.05.2020,number_flowers_02/03.06.2020,number_flowers_18.08.2020,number_flowers_5./6.11.2020,seedling_spring_2020,Comments 2020,seedling_autumn_2020,seedling_spring_2018,seedling_autumn_2018,rosette_2019,area_spring_2019,xleaf_spring_2019,number_flowers_spring_2019,number_flowers_July_2019,seedling_spring_2019,seedling_autumn_19,comments,number_flowers_autumn_2019,number_flowers_aug_2019, rosette_2018,area_spring_2018,area_cm2_august18,max_leaf_length_cm,xleaf_spring_2018,leaf_number_august_2018,flowers_1st_harvest,flowers_2nd_harvest,comments
04.05.2018,Georg,1_1,ambient,insect,2,center,Ant_odo,Anthoxanthum_odoratum,,26.5,6.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,5.5*4,22,,,,,6,0,
04.05.2018,Georg,1_1,ambient,insect,2,center,Ant_odo,Anthoxanthum_odoratum,,24.5,8.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,1*1,1,,,,,2,0,
04.05.2018,Georg,1_1,ambient,insect,2,center,Ant_odo,Anthoxanthum_odoratum,,12,44.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
04.05.2018,Georg,1_1,ambient,insect,2,center,Bro_ere,Bromus_erectus,,8.5,2.5,,,,,,,,,,,,,,1,,,,,,,,,,,,,0.5*0.5,0.25,,,,,0,0,
04.05.2018,Georg,1_1,ambient,insect,2,center,Bro_ere,Bromus_erectus,1431,48,20,2*4,,8,,,,,,,,,2,,,,,4x2,8,,1,,,,,,,0.5*0.5,0.25,,,,,0,0,
06.11.2018,Martin,1_1,ambient,insect,2,center,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,NA,0,
04.05.2018,Georg,1_1,ambient,insect,2,center,Tra_ori,Tragopogon_orientalis,,37,1.5,,,,,,,,,,,,,,,,,,,,7,,,1,,,,,,,27.5,3,,0,0,
04.05.2018,Georg,1_1,ambient,insect,2,center,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,NA,0,only seedlings
10.05.2019,Martin,1_1,ambient,insect,2,center,Bro_ere,Bromus_erectus,,29,45,7*6,,42,,,,,10,,,,,,,,,8x6,48,,10,,,,,,,,,,,,,,,
10.05.2019,Martin,1_1,ambient,insect,2,center,Sca_och,Scabiosa_ochroleuca,,19,22,0.5*0.5,,0.25,,,,,,,,,,,,,,0.5x0.5,0.25,,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect,2,center,Bro_ere,Bromus_erectus,,37,25,1*1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.05.2019,Martin,1_1,ambient,insect,2,center,Tri_pra,Trifolium_pratense,,17,30,,,,,,,,,,,,,,,,,1x0.5,0.5,,,,8,,,,,,,,,,,,,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Bro_ere,Bromus_erectus,1077,27,48,5*7,,35,,,,,5,,,,3,,,,,3x3,9,,3,,,,,,,3.5*2,7,,,,,4,0,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Bro_ere,Bromus_erectus,,19.5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Bro_ere,Bromus_erectus,1443,16,45,3*4,,12,,,,,1,,,,,,,,,2x1,2,,1,,,,,,,0.5*0.5,0.25,,,,,1,0,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Bro_ere,Bromus_erectus,,47.5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1*1,1,,,,,1,0,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Bro_ere,Bromus_erectus,,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5*0.5,0.25,,,,,0,0,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Lot_cor,Lotus_corniculatus,,22,45,4*5,,20,,,,,,,8,,,,,,,4x4,16,,,,,,some of the plant outside of plot,,,1.5*4,6,,,,,0,0,
06.11.2018,Martin,1_1,ambient,insect,3,top right,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,3,,6,,,,,,,6,,,,,,,,,,NA,0,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Tra_ori,Tragopogon_orientalis,517,-12,43,,,,,,,,,,,,,,,,6,,,,5,,,1,,,,,,,25.5,6,,0,0,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Tra_ori,Tragopogon_orientalis,,15,19,,,,,,,,,,,,,,,,6,,,,4,,,,,,,,,,20.5,3,,0,0,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Tri_pra,Trifolium_pratense,,37,7,,,,,,,,,,,,,,,5,2,3x3,9,,,,7,,,,,6*6,36,,,,,0,10,
04.05.2018,Georg,1_1,ambient,insect,3,top right,Tri_pra,Trifolium_pratense,,43,32,,,,,,,,,,,,,,,5,2,3x3.5,10.5,,3,,7,,,,,5*4,20,,,,,0,4,
10.05.2019,martin,1_1,ambient,insect,3,top right,Ant_odo,Anthoxanthum_odoratum,,46,19,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,,,2,,,,,,,,,,,,,
10.05.2019,martin,1_1,ambient,insect,3,top right,Ant_odo,Anthoxanthum_odoratum,,44,27,,,,,,,,,,,,,,,,,3x2,6,,,,,,,,,,,,,,,,,
10.05.2019,martin,1_1,ambient,insect,3,top right,Tra_ori,Tragopogon_orientalis,,16,22,,,,,,,,8,,,,1,,,,,,,4,,,,,,,,,,,,,,,,
10.05.2019,martin,1_1,ambient,insect,3,top right,Pla_lan,Plantago_lanceolata,,22,25,,,,,,,,5,1,,,,,,,,,,3,,,1,,,,,,,,,,,,,
17.05.2019,martin,1_1,ambient,insect,3,top right,Dia_car,Dianthus_carth,,19,40,5*5,,25,,,,,,,19,,,,,,,3x5,15,,26,11,,,,,12,,,,,,,,,
19.07.2019,Martin,1_1,ambient,insect,3,top right,Pla_lan,Plantago_lanceolata,,35,43,,,,,18,,3,,,1,,,,,,,,,7,1,,,,,,1,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect,3,top right,Ant_odo,Anthoxanthum_odoratum,,37,38,3*3.5,,10.5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect,3,top right,Tra_ori,Tragopogon_orientalis,,16,18,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect,3,top right,Pla_lan,Plantago_lanceolata,,40,40,,,,,,,,13,,4,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect,3,top right,Pla_lan,Plantago_lanceolata,,29,23,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,
05.11.2020,Martin,1_1,ambient,insect,3,top right,Tri_pra,Trifolium_pratense,,47,12,,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04.05.2018,Georg,1_1,ambient,insect,4,bottom right,Tra_ori,Tragopogon_orientalis,,4,20,,,,,,,,,,,,,,,,,,,,2,,,,maybe seedling enterly in Ach mil,,,,,,30,3,,0,0,
04.05.2018,Georg,1_1,ambient,insect,4,bottom right,Tri_pra,Trifolium_pratense,506,25.5,56,,,,,,,,,,,,,,,,,3x3,9,,,,3,1,,,,7*6,42,,,,,0,0,
04.05.2018,Georg,1_1,ambient,insect,4,bottom right,Tri_pra,Trifolium_pratense,547,28,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2*3,6,,,,,0,4,
04.05.2018,Georg,1_1,ambient,insect,4,bottom right,Tri_pra,Trifolium_pratense,1084,44,16,,,,,,,,,,,,,,,,,4x5,20,,,,,,,,,9*10,90,,,,,0,7,
04.05.2018,Georg,1_1,ambient,insect,4,bottom right,Tri_pra,Trifolium_pratense,1133,10.5,9.5,,,,,,,,,,,,,,,,,2x2,4,,,,,,,,,7*7.5,52.5,,,,,0,0,
04.05.2018,Georg,1_1,ambient,insect,4,bottom right,Tri_pra,Trifolium_pratense,1102,0,26.5,,,,,,,,,,,,,,,,,3x2,6,,,,,,,,,4.5*6,27,,,,,0,5,
04.05.2018,Georg,1_1,ambient,insect,4,bottom right,Tri_pra,Trifolium_pratense,1445,30,50,,,,,,,,,,,,,,,,,1x2,2,,,,,,,,,8*6,48,,,,,0,0,
10.05.2019,Martin,1_1,ambient,insect,4,bottom right,Bro_ere,Bromus_erectus,1005,37,30,4*4,,16,,,,,3,,,,,,,,,3x2,6,,1,,,,maybe 1085,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect,4,bottom right,Tri_pra,Trifolium_pratense,,33,23,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.11.2019,Martin,1_1,ambient,insect,4,bottom right,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
04.05.2018,Georg,1_1,ambient,insect,5,top left,Tra_ori,Tragopogon_orientalis,543,53.5,34,,,,,10,,,,,,,1,,,,,,,6,,,3,2,one leave,,,,,,,,,,,
04.05.2018,Georg,1_1,ambient,insect,5,top left,Tra_ori,Tragopogon_orientalis,,46.5,28,,,,,10,,,,,,,,,,,,,,5,,,,,,,,,,,28,3,,0,0,
04.05.2018,Georg,1_1,ambient,insect,5,top left,Tra_ori,Tragopogon_orientalis,,35,15,,,,,4,,,,,,,,neuer Seedling?,,,,,,40,,,,,,,3,,,,34.5,25,,0,0,
04.05.2018,Georg,1_1,ambient,insect,5,top left,Tri_pra,Trifolium_pratense,1094,50,43,,,,,,,,,,,,,,,,,4x4,16,,,,2,,,,,7*6.5,45.5,,,,,0,0,
04.05.2018,Georg,1_1,ambient,insect,5,top left,Tri_pra,Trifolium_pratense,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,6*5,30,,,,,0,0,
19.05.2019,Martin,1_1,ambient,insect,5,top left,Ant_odo,Anthoxanthum_odoratum,,,,,,,,,,,,,,,,,,,,1x1,1,,1,,2,,,,,,,,,,,,,
19.05.2019,Martin,1_1,ambient,insect,5,top left,Bro_ere,Bromus_erectus,1129,15,20,6*5,,30,,,,,6,,,,2,,2,,,5x4,20,,,,4,,,,,,,,,,,,,
19.05.2019,Martin,1_1,ambient,insect,5,top left,Bro_ere,Bromus_erectus,1078,45,18,3*4,,12,,,,,1,,,,,,,,,3x3,9,,1,,,,,,,,,,,,,,,
19.05.2019,Martin,1_1,ambient,insect,5,top left,Bro_ere,Bromus_erectus,1071,49,32,6*4,,24,,,,,15,,,,,,,,,4x3,12,,2,,,,,,,,,,,,,,,
17.05.2019,Lotte_Julia,1_1,ambient,insect,5,top left,Dia_car,Dianthus_carth,,15,30,2*3,,,,,,,,,8,,,,1,,,5x6,30,,0,,,1,,14,4,,,,,,,,,
06.11.2019,Martin,1_1,ambient,insect,5,top left,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,34,15,,,,,,,,,,,,,,,,,,,,,,4,,,,,2*1,2,,,,,1,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,4,35,,,,,,,,,,,,,,,,,,,,,,4,,,,,2*2,4,,,,,2,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,1,bottom left,Bro_ere,Bromus_erectus,412,-60,28,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,4*5,20,,,,,4,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,1,bottom left,Bro_ere,Bromus_erectus,432,64,38.5,4*3,,12,,,,,5,,,,,,,1,,2x3,6,,1,,,,,,,2*2,4,,,,,3,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,1,bottom left,Bro_ere,Bromus_erectus,2417,38,7,3*2,,6,,,,,2,,,,,,,1,,3x3,9,,3,,,,,,,3*2,6,,,,,2,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,1,bottom left,Lot_cor,Lotus_corniculatus,,42,11,,,,,,,,,,,,,,,,,,,,,,1,,,,,1*1,1,,,,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,1,bottom left,Tra_ori,Tragopogon_orientalis,428,60,27,,,,,,,,,,,,1,,,,2,,,,7,,,1,,,,,,,24,3,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,1,bottom left,Tra_ori,Tragopogon_orientalis,,36,37.5,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,17,3,,0,0,
06.11.2018,Martin,1_1,ambient,insect_pathogen,1,bottom left,Tri_pra,Tragopogon_orientalis,,,,,,,,,,,,,,,,,,,2,,,,,,4,,,,,,,,,,,NA,NA,
12.05.2020,Martin,1_1,ambient,insect_pathogen,1,bottom left,Bro_ere,Bromus_erectus,2852,34,20,2*1,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect_pathogen,1,bottom left,Bro_ere,Bromus_erectus,2394,37,3,2*1,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,1,bottom left,Pla_lan,Plantago_lanceolata,,50,3,,,,,,,,,,,,,,,,,,,,5,,,,1 rosette,,,,,,,,,,,
06.11.2019,Martin,1_1,ambient,insect_pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
05.11.2020,Martin,1_1,ambient,insect_pathogen,1,bottom left,Tri_pra,Trifolium_pratense,,23,3,,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,43,38,,,,,,,,,,,,,,,,,,,,,,7,,,,,4*3,12,,,,,3,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,30,34,,,,,,,,,,,,,,,,,,,,,,7,,,,,1*1,1,,,,,1,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,2,center,Bro_ere,Bromus_erectus,1450,5,21,10*12,,120,,,,,29,,,,,,1,3,1,12x10,120,,19,,,,previous year marked as two individuals,,,,,,,,,,,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,2,center,Bro_ere,Bromus_erectus,,6.5,41,7*7,,49,,,,,6,,,,,,,3,1,8x6,48,,6,,,,,,,1*1,1,,,,,1,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,2,center,Bro_ere,Bromus_erectus,433,-6,20,6*5,,30,,,,,4,,,,,,,3,1,4x2,8,,,,,,,,,1*1,1,,,,,1,0,
06.11.2018,Martin,1_1,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,,,,,1,,,,,,2,,,,,,,,,,,NA,NA,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,2,center,Sca_och,Scabiosa_ochroleuca,,28.5,50,6*10,,60,,,,,,,23,,,,2,,,9x6,54,,,,,1,,47,33,3*4,12,16,,,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,2,center,Tra_ori,Tragopogon_orientalis,,2,41,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,27.5,3,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,2,center,Tri_pra,Trifolium_pratense,,7,40,,,,,,,,,,,,,,,,,,,,,,4,2,,,,1*1,1,,,,,0,0,
09.05.2019,Martin,1_1,ambient,insect_pathogen,2,center,Tra_ori,Tragopogon_orientalis,,4,29,,,,,8,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,30,38,,,,,24,,2,16,2,3,,,,,,,,,15,,,2,,2 rosettes,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,35,42,,,,,22,,2,,,,,,,,,,,,13,,,2,,1 rosette,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect_pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,2,44,0.5*0.5,,0.25,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect_pathogen,2,center,Ant_odo,Anthoxanthum_odoratum,,9,41,0.5*0.5,,0.25,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,23,31,,,,,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect_pathogen,2,center,Pla_lan,Plantago_lanceolata,,14,48,,,,,5,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
05.11.2020,Martin,1_1,ambient,insect_pathogen,2,center,Tri_pra,Trifolium_pratense,,32,7.5,,0.5*0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,3,15,,,,,,,,,,,,,,,,,,,,,,7,,,,,2*1,2,,,,,1,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,6,37.5,,,,,,,,,,,,,,,,,,,,,,7,,,,,2*1,2,,,,,2,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,6.5,46.5,,,,,,,,,,,,,,,,,,,,,,7,,,,,1*0.5,0.5,,,,,1,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,16.5,27.5,,,,,18,,2,1,3,2,,3,,,4,2,,,14,,,,1,1 rosette,,,,,,16.5,3,3,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,21,30,,,,,13,,1,16,3,,,,,,4,2,,,5,,,,,1 rosette,,,,,,17,4,5,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,15,31,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,20.5,8,0,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,25,33,,,,,,,,,,,,,,,4,2,,,27,5,,,,1 rosette,,,,,,24,3,5,0,1,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,23,47,,,,,25,,3,1,2,,,,,,4,2,,,24,3,,,,3 rosette,,,,,,18.5,3,4,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,27,28,,,,,,,,,,,,,,,4,2,,,10,,,,,1 rosette,,,,,,20,2,1,0,0,seedling?
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,45,31,,,,,10,,1,1,1,,,,,,4,2,,,21,1,,,,2 rosette,,1,,,,24.5,6,4,0,0,
20.08.2018,Martin,1_1,ambient,insect_pathogen,3,top_right,Pla_lan,Plantago_lanceolata,,24,15,,,,,,,,,,,,,,,,,,,4,,,,,1 rosette,,,,,,,NA,2,NA,0,
06.11.2018,Martin,1_1,ambient,insect_pathogen,3,top right,Sca_och,Scabiosa_ochroleuca,,,,,,,,,,,,,,,,,21,,1,,,,,,,,,,,,,,,,,NA,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,28,45,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,23,3,0,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Tri_pra,Trifolium_pratense,,20,23,,,,,,,,,,,,,,,18,,,,,,,8,,,,,8*9,72,,,,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Tri_pra,Trifolium_pratense,,16,41,,,,,,,,,,,,,,,,,,,,,,8,,,,,4*3,12,,,,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Tri_pra,Trifolium_pratense,,26,20,,,,,,,,,,,,,,,,,,,,,,8,,,,,2*2,4,,,,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Tri_pra,Trifolium_pratense,,37,23,,,,,,,,,,,,,,,,,,,,,,8,,,,,10*10,100,,,,,0,2,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Tri_pra,Trifolium_pratense,1309,37,31,,,,,,,,,,,,,,,,,3x3,9,,,,8,,,,,3*3,9,,,,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,3,top right,Tri_pra,Trifolium_pratense,,36,11,,,,,,,,,,,,,,,,,,,,,,8,,,,,8*6,48,,,,,0,0,
09.05.2019,Martin,1_1,ambient,insect_pathogen,3,top right,Bro_ere,Bromus_erectus,1444,36,29,3*2,,6,,,,,2,,,,,,,,,3x2,6,,1,,1,,,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,23.5,16,,,,,,,,,,,,,,,,,,,5,,,,,1 rosette,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,3,34,,,,,15,,2,,3,,,,,,,,,,10,,,,,1 rosette,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,12,5,,,,,20,,1,,,2,,,,,,,,,4,,,,,1 rosette,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,34,33,,,,,4,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect_pathogen,3,top right,Pla_lan,Plantago_lanceolata,,14,35,,,,,31,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect_pathogen,3,top right,Bro_ere,Bromus_erectus,2712,32,6,3*5,,15,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,24,41,,,,,,,,,,,,,,,,,,,,,,,,,,,4*4,16,,,,,4,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,16,40,,,,,,,,,,,,,,,,,,,,,,,,,,,2*3,6,,,,,3,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,9,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,48,42,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,41,30,,,,,,,,,,,,,,,,,,,,,,,,,,,2*1,2,,,,,2,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Bro_ere,Bromus_erectus,1440,28.5,7,3*4,,12,,,,,6,,,,,,,,,3x4,12,,1,,,,,,,1*1,1,,,,,1,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Pla_lan,Plantago_lanceolata,,47,26,,,,,8,,1,,,,,,,,,,,,8,,,3,4,1 rosette,,,,,,25,5,0,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Pla_lan,Plantago_lanceolata,,14,34,,,,,6,,1,,,1,,,,,,,,,4,,,,,1 rosette,,,,,,19,3,1,0,0,
20.08.2018,Martin,1_1,ambient,insect_pathogen,4,bottem_right,Pla_lan,Plantago_lanceolata,,41,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,2,NA,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,47.5,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,28.5,4,4,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,-10,0,,,,,,,,,,,,1,,,,,,,82,13,,,,,,,,,,25,78,78,0,14,auf der Grenze
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Tri_pra,Trifolium_pratense,,7,16,,,,,,,,,,,,,,,,,,,,,,5,,,,,3*3,9,,,,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Tri_pra,Trifolium_pratense,,41,26,,,,,,,,,,,,,,,,,,,,,,5,,,,,4*3,12,,,,,0,0,
03.05.2018,Lotte,1_1,ambient,insect_pathogen,4,bottom right,Tri_pra,Trifolium_pratense,,50,36,,,,,,,,,,,,,,,,,,,,,,5,,,,,7*7,49,,,,,0,0,
09.05.2019,Martin,1_1,ambient,insect_pathogen,4,bottom right,Pla_lan,Plantago_lanceolata,,46,5,,,,,9,,2,,,,,,,,,,,,6,,,,,,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,41,12,,,,,4,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,28,9.5,,,,,6,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,35.5,7,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
09.05.2019,Martin,1_1,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,46,34.5,,,,,6,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,
12.05.2020,Martin,1_1,ambient,insect_pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,26,37,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.11.2020,Martin,1_1,ambient,insect_pathogen,4,top right,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
03.05.2018,Martin/Georg,1_1,ambient,insect_pathogen,5,top left,Bro_ere,Bromus_erectus,1449,4.5,39,10*8,,80,,,,,22,,,,2,,2,,,11x10,110,,16,,,1,,,,2*3,6,,,,,2,0,
03.05.2018,Martin/Georg,1_1,ambient,insect_pathogen,5,top left,Bro_ere,Bromus_erectus,,5,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1*1,1,,,,,1,0,
03.05.2018,Martin/Georg,1_1,ambient,insect_pathogen,5,top left,Bro_ere,Bromus_erectus,1376,27.5,9,6*3,,18,,,,,5,,,,,,,,,2x2,4,,,,,,,,,1*1,1,,,,,1,0,
