date,person,plot,treatment,climate,transect,subplot,position,species,species_full,ID,x_coord,y_coord,new_bro20,rosette_spring_2020,area_spring_2020,number_leafs_spring_2020,number_rosettes,number_flowers_may_2020_before,number_flowers_02.-09.06.2020,number_flowers_oct_2020,seedling_spring_2020,seedling_autumn_2020,comments20,seedling_spring_2018,seedling_autumn_2018,seedling_spring_2019,seedling_autumn_2019,rosette_spring_2018,area_spring_2018,area_autumn_2018,rosette_spring_2019,area_spring_2019,number_flowers_spring_2019_after,number_flowers_spring_2019_before,number_flowers_fall_2019_after,leaf_length_spring_2018,leaf_length_autumn_2018,xleaf_spring_2018,xleaf_autumn_2018,xleaf_spring_2019,pla_xrosette_spring19,number_flowers_spring_2018_before,number_flowers_spring_2018_after,number_flowers_autumn_2018,flower_size,comments
06.05.2020,Lotte,2_5,mowing,future,20,8,04.04.1950,Ant_odo,Anthoxanthum_odoratum,,27,11,,0.5*0.5,0.25,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.05.2020,Lotte,2_5,mowing,future,20,8,04.04.1950,Ant_odo,Anthoxanthum_odoratum,,33,15,,3*2,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.04.2018,Lotte,3_4,mowing,ambient,1,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,NA,8,8,,,,,,,,,,,,NA,0,1,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,1,1,,4,NA
09.04.2018,Lotte,3_4,mowing,ambient,1,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,17,27.5,26,,,,,,,,,2,,,6,0,2,,0.4*0.3,0.12,,NA,,,,,NA,,NA,,,,1,1,,2,NA
09.04.2018,Lotte,3_4,mowing,ambient,1,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,NA,50,50,,,,,,,,,2,,,6,0,2,,6*6,36,,4*4,16,1,2,,NA,,NA,,,,2,2,,02.05.2004,NA
09.04.2018,Lotte,3_4,mowing,ambient,1,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,NA,31,46.5,,,,,,,,,2,,,6,0,2,,3*2,6,,3*2,6,1,1,,NA,,NA,,,,3,3,,3.5/3.5/3,NA
09.04.2018,Lotte,3_4,mowing,ambient,1,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,NA,45,42,,,,,,,,,2,,,6,0,2,,1*1,1,,1*1,1,1,1,,NA,,NA,,,,0,0,,NA,NA
09.04.2018,Lotte,3_4,mowing,ambient,1,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,NA,44,43.5,,,,,,,,,2,,,6,0,2,,0.7*0.5,0.35,,NA,,,,,NA,,NA,,,,1,1,,3.5,NA
09.04.2018,Lotte,3_4,mowing,ambient,1,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,NA,17,46.5,,,,,,,,,2,,,6,0,2,,0.5*0.5,0.25,,1*1,1,1,1,,NA,,NA,,,,0,0,,NA,NA
09.04.2020,Martin,3_4,mowing,ambient,1,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,34.5,12,,0.5*0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.04.2020,Martin,3_4,mowing,ambient,1,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,39.5,24,,0.5*0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seedling
10.04.2018,Lotte,3_4,mowing,ambient,1,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,22,28.5,10.5,,,,,,,,,,,,NA,0,,,1*1,1,,0.5*0.5,0.25,,,,NA,,NA,,,,2,2,,02.05.2003,NA
10.04.2018,Lotte,3_4,mowing,ambient,1,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,23,45.5,42,,,,,,,  ,,,,,NA,0,,,1.5*1,1.5,,1*1,1,,,,NA,,NA,,,,1,1,,4,NA
10.04.2018,Lotte,3_4,mowing,ambient,1,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,NA,35,6,,,,,,,,,,,,NA,0,,,10*9,90,,2*2,4,,,,NA,,NA,,,,1,1,,3,NA
10.04.2018,Lotte,3_4,mowing,ambient,1,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,NA,34,34,,,,,,,,,,,,NA,0,,,4*3,12,,1*1,1,,,,NA,,NA,,,,0,0,,NA,NA
10.04.2018,Lotte,3_4,mowing,ambient,1,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,NA,44,41,,,,,,,,,,,,NA,0,,,4*2,8,,NA,,,,,NA,,NA,,,,3,3,,3.5/3.5/4,NA
03.05.2019,Lotte,3_4,mowing,ambient,1,5,04.04.1950,Ant_odo,Anthoxanthum_odoratum,,28,50,,,,,,,,,,,,,NA,3,,,,,1*1,1,1,1,,,,,,,,,,,,
06.05.2020,Martin,3_4,mowing,ambient,1,6,0.50 - 1,Ant_odo,Anthoxanthum_odoratum,,6,58,,0.5*0.5,0.25,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
03.05.2019,Lotte,3_5,grazing,ambient,2,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,,4,11,,,,,,,,,1,,,,0,,,,,,1*1.5,1.5,,,,,,,,,,,,,,
10.04.2018,Lotte,3_5,grazing,ambient,2,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,31,17,27.5,,,,,,,,,1,,,NA,0,,,4*1,4,,3.5*2,7,,,,NA,,NA,,,,3,0,,2/3.5/3,NA
10.04.2018,Lotte,3_5,grazing,ambient,2,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,NA,43,11,,,,,,,,,1,,,NA,0,,,3*2,6,,0.5*0.5,0.25,,,,NA,,NA,,,,1,0,,2,NA
10.04.2018,Lotte,3_5,grazing,ambient,2,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,NA,39,26,,,,,,,,,1,,,NA,0,,,2*1,2,,NA,,,,,NA,,NA,,,,1,0,,2.5,NA
10.04.2018,Lotte,3_5,grazing,ambient,2,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,NA,14.5,7.5,,,,,,,,,1,,,NA,0,,,2*1,2,,NA,,,,,NA,,NA,,,,2,0,,04.05.2003,NA
10.04.2018,Lotte,3_5,grazing,ambient,2,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,NA,45.5,22.5,,,,,,,,,1,,,NA,0,,,1*1,1,,0.5*0.5,0.25,,,,NA,,NA,,,,0,0,,NA,NA
10.04.2018,Lotte,3_5,grazing,ambient,2,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,NA,20.5,20.5,,,,,,,,,,,,NA,0,,,1*1,1,,NA,,,,,NA,,NA,,NA,,1,0,,1.5,NA
26.04.2018,Lotte,3_5,grazing,ambient,2,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,NA,15.5,14.5,,,,,,,,,,,,NA,0,,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,1,1,,1.5,NA
26.04.2018,Lotte,3_5,grazing,ambient,2,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,NA,20.5,20,,,,,,,,,,,,NA,0,,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,1,0,,1.5,NA
06.05.2020,Martin,3_5,grazing,ambient,2,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,13,43,,1*1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.04.2018,Lotte,3_5,grazing,ambient,2,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,NA,8,37.5,,,,,,,,,,,,NA,0,1,,2*3,6,,0.5*0.5,0.25,,,,NA,,NA,,,,1,0,,3,NA
10.04.2018,Lotte,3_5,grazing,ambient,2,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,NA,8,35,,,,,,,,,,,,NA,0,1,,1*2,2,,0.5*0.5,0.25,,,,NA,,NA,,,,0,0,,NA,NA
10.04.2018,Lotte,3_5,grazing,ambient,2,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,NA,4,46,,,,,,,,,,,,NA,0,1,,2*1,2,,NA,,,,,NA,,NA,,,,0,0,,NA,NA
10.04.2018,Lotte,3_5,grazing,ambient,2,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,NA,13,35,,,,,,,,,,,,NA,0,1,,1*1,1,,NA,,,,,NA,,NA,,,,1,0,,3,NA
10.04.2018,Lotte,3_5,grazing,ambient,2,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,NA,20,21,,,,,,,,,,,,NA,0,1,,1*1,1,,0.5*0.5,0.25,,,,NA,,NA,,,,2,0,,02.05.2002,NA
03.05.2019,Lotte,3_5,grazing,ambient,2,6,04.04.1950,Ant_odo,Anthoxanthum_odoratum,,6,22,,,,,,,,,,,,,NA,,,,,,1*2,2,0,2,,,,,,,,,,,,
06.05.2020,Martin,3_5,grazing,ambient,2,6,04.04.1950,Ant_odo,Anthoxanthum_odoratum,,48,16,,0.5*0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.04.2020,Lotte,4_4,mowing,future,4,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,,6,18,,0.5*0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.04.2018,Lotte,4_4,mowing,future,4,1,0 - 0.50 ,Ant_odo,Anthoxanthum_oderatum,NA,13,22,,,,,,,,,,,,NA,0,10,1,1*1,1,,2*2,4,,,,NA,,NA,,,,1,1,,NA,NA
12.04.2018,Lotte,4_4,mowing,future,4,1,0 - 0.50 ,Ant_odo,Anthoxanthum_oderatum,NA,33,38,,,,,,,,,,,,NA,0,10,1,0.5*0.5,0.25,,dead,,,,,NA,,NA,,,,0,0,,NA,NA
12.04.2018,Lotte,4_4,mowing,future,4,1,0 - 0.50 ,Ant_odo,Anthoxanthum_oderatum,NA,34,47,,,,,,,,,,,,NA,0,10,1,0.5*0.5,0.25,,dead,,,,,NA,,NA,,,,0,0,,NA,NA
12.04.2018,Lotte,4_4,mowing,future,4,1,0 - 0.50 ,Ant_odo,Anthoxanthum_oderatum,NA,13,22,,,,,,,,,,,,NA,0,10,1,1*1,1,,2*3,6,,,,NA,,NA,,,,1,1,,NA,NA
15.04.2019,Julia_Martin,4_4,mowing,future,4,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,,39,40,,,,,,,,,,,,,0,10,1,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,,2,36,,,,,,,,,,,,,0,10,1,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,,31.5,7,,,,,,,,,,,,,0,10,1,,,,4*4,16,,,,,,,,,,,,,,
09.04.2020,Lotte,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.04.2020,Lotte,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,46,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.04.2020,Lotte,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,48,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.04.2020,Lotte,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.04.2018,Martin,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,NA,33.5,18,,,,,,,,,,,,NA,0,9,,5*6,30,,3*4,12,,,,NA,,NA,,,,8,8,,3/3.5/4.5/3/4.5/5/5/3,NA
15.04.2019,Lotte,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,22,5,,,,,,,,,,,,,0,8,,,,,3*2,6,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,40,24.5,,2*2,4,,,,,,,,,,0,8,,,,,3*2,6,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,47,30,,,,,,,,,,,,,0,8,,,,,1*0.5,0.5,,,,,,,,,,,,,,
26.04.2018,Martin,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,NA,17,8,,,,,,,,,,,,NA,0,9,,3*1,3,,1*2,2,,,,NA,,NA,,,,2,2,,3-Mar,NA
26.04.2018,Martin,4_4,mowing,future,4,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,NA,43,14,,0.5*0.5,0.25,,,,,,,,,NA,0,9,,1*2,2,,2*2,4,,,,NA,,NA,,,,2,2,,3-Mar,NA
12.04.2018,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,NA,31.5,43,,,,,,,,,,,,NA,0,5,,3*4,12,,3*4,12,,,,NA,,NA,,,,0,0,,NA,NA
12.04.2018,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,NA,32,23.5,,,,,,,,,,,,NA,0,5,,3*2,6,,2*2,4,,,,NA,,NA,,,,1,1,,3.5,NA
12.04.2018,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,NA,12,46,,,,,,,,,,,,NA,0,5,,3*2,6,,1.5*2,3,,,,NA,,NA,,,,3,3,,3.5/4/3,NA
12.04.2018,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,NA,42,27,,,,,,,,,,,,NA,0,5,,2.5*2,5,,1.5*2,3,,,,NA,,NA,,,,1,1,,3,NA
12.04.2018,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,NA,43.5,18,,,,,,,,,,,,NA,0,5,,2.5*2,5,,dead,,,,,NA,,NA,,,,3,3,,04.05.2004,NA
12.04.2018,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,NA,33.5,9.5,,,,,,,,,,,,NA,0,5,,0.5*1,0.5,,1*0.5,0.5,,,,NA,,NA,,,,2,2,,3-Mar,NA
15.04.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,20,35.5,,,,,,,,,,,,,0,5,,,,,3*3,9,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,22,45,,,,,,,,,,,,,0,5,,,,,1*0.5,0.5,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,24,43.5,,,,,,,,,,,,,0,5,,,,,2*1,2,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,29.5,41.5,,,,,,,,,,,,,0,5,,,,,2*1,2,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,23.5,30,,,,,,,,,,,,,0,5,,,,,2*1,2,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,30,30,,,,,,,,,,,,,0,5,,,,,2*1,2,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,30,37,,,,,,,,,,,,,0,5,,,,,2*1,2,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,4,09.09.1950,Ant_odo,Anthoxanthum_odoratum,,,,,,,,,,,,,,,,NA,1,,,,,NA,,,,,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,8,0.50 - 1,Ant_odo,Anthoxanthum_odoratum,,,,,,,,,,,,,,,,NA,2,,,,,NA,,,,,,,,,,,,,,,
11.04.2018,Lotte,4_5,grazing,future,3,1,0 - 0.50 ,Ant_odo,Anthoxanthum_oderatum,NA,29,8,,,,,,,,,,,,NA,0,2,,0.5*1,0.5,,0.5*0.5,0.25,,,,NA,,NA,,,,0,0,,NA,NA
15.04.2019,Lotte,4_5,grazing,future,3,1,0 - 0.50,Ant_odo,,,17.5,45,,,,,,,,,,,,,0,2,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
26.04.2018,Lotte,4_5,grazing,future,3,1,0 - 0.50 ,Ant_odo,Anthoxanthum_oderatum,NA,6,37.5,,,,,,,,,,,,NA,0,2,,1*1,1,,NA,,,,,NA,,NA,,,,2,0,,03. Apr,NA
26.04.2018,Lotte,4_5,grazing,future,3,1,0 - 0.50 ,Ant_odo,Anthoxanthum_oderatum,NA,10,37,,,,,,,,,,,,NA,0,2,,0.5*0.5,0.25,,0.5*0.5,0.25,,,,NA,,NA,,,,1,0,,3.5,NA
26.04.2018,Lotte,4_5,grazing,future,3,1,0 - 0.50 ,Ant_odo,Anthoxanthum_oderatum,NA,11,35,,,,,,,,,,,,NA,0,2,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,1,0,,3.5,NA
26.04.2018,Lotte,4_5,grazing,future,3,1,0 - 0.50 ,Ant_odo,Anthoxanthum_oderatum,NA,14,38.5,,,,,,,,,,,,NA,0,2,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,2,0,,03.05.2002,NA
11.04.2018,Lotte,4_5,grazing,future,3,2,03.03.1950,Ant_odo,Anthoxanthum_oderatum,56,-4,41.5,,,,,,,,,,,,NA,0,,,1*2,2,,2*1.5,3,1,1,,NA,,NA,,,,1,0,,3,NA
09.04.2020,Lotte,4_5,grazing,future,3,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,,16,38,,0.5*1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.2018,Lotte,4_5,grazing,future,3,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,NA,7,12,,,,,,,,,,,,NA,0,,,7*5,35,,NA,,,,,NA,,NA,,,,3,0,,4/3.5/4,NA
15.04.2019,Lotte,4_5,grazing,future,3,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,,11,14.5,,,,,,,,,,,,,0,,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
26.04.2018,Lotte,4_5,grazing,future,3,3,06.06.1950,Ant_odo,Anthoxanthum_oderatum,NA,30,24,,,,,,,,,,,,NA,0,,,1*1,1,,NA,,,,,NA,,NA,,,,2,0,,3-Mar,NA
11.04.2018,Lotte,4_5,grazing,future,3,4,8.50 - 9,Ant_odo,Anthoxanthum_oderatum,NA,42,4,,,,,,,,,,,,NA,NA,,,3*4,12,,1*1,1,,,,NA,,NA,,,,0,0,,NA,NA
11.04.2018,Lotte,4_5,grazing,future,3,4,8.50 - 9,Ant_odo,Anthoxanthum_oderatum,NA,32,48,,,,,,,,,,,,NA,NA,,,4*2,8,,NA,,,,,NA,,NA,,,,0,0,,NA,NA
11.04.2018,Lotte,4_5,grazing,future,3,4,8.50 - 9,Ant_odo,Anthoxanthum_oderatum,NA,45,43.5,,,,,,,,,,,,NA,NA,,,3*2,6,,NA,,,,,NA,,NA,,,,3,0,,2/3.5/4,NA
15.04.2019,Lotte,4_5,grazing,future,3,4,8.50 - 9,Ant_odo,Anthoxanthum_oderatum,,24,39,,,,,,,,,,,,,NA,,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
15.04.2019,Lotte,4_5,grazing,future,3,4,8.50 - 9,Ant_odo,Anthoxanthum_oderatum,,5,10,,,,,,,,,,,,,NA,,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
15.04.2019,Lotte,4_5,grazing,future,3,5,1.50 - 2,Ant_odo,Anthoxanthum_oderatum,,,,,,,,,,,,,,,,NA,4,,,,,NA,,,,,,,,,,,,,,,
11.04.2018,Lotte,4_5,grazing,future,3,6,4.50 - 5,Ant_odo,Anthoxanthum_oderatum,64,27,62,,1*2,2,,,1,,,,,,NA,NA,6,,5*4,20,,4*3,12,1,1,,NA,,NA,,,,24,5,,4/3.5/3.5/3/4//3.5/3.5/3/3.5/4/2.5/3/3/2.5/2/3/3/2/3/2/2/3/1.5/3/3,NA
11.04.2018,Lotte,4_5,grazing,future,3,6,4.50 - 5,Ant_odo,Anthoxanthum_oderatum,NA,29,48,,,,,,,,,,,,NA,NA,6,,7*6,42,,NA,,,,,NA,,NA,,,,14,0,,3.5/3.5/3/3/3.5/4/3.5/4/3.5/3.5/3./3.5/3/4/4/3.5/3.5,NA
15.04.2019,Julia_martin,4_5,grazing,future,3,6,4.50 - 5,Ant_odo,Anthoxanthum_oderatum,,46,46,,,,,,,,,,,,,NA,6,,,,,3*2,6,,,,,,,,,,,,,,
15.04.2019,Julia_martin,4_5,grazing,future,3,6,4.50 - 5,Ant_odo,Anthoxanthum_oderatum,,18.5,49,,,,,,,,,,,,,NA,6,,,,,1.5*0.5,0.75,0,1,,,,,,,,,,,,
11.04.2018,Lotte,4_5,grazing,future,3,7,7.50 - 8,Ant_odo,Anthoxanthum_oderatum,NA,6,31,,,,,,,,,,,,NA,NA,,,5*4,20,,NA,,,,,NA,,NA,,,,0,0,,NA,NA
15.04.2019,Julia_martin,4_5,grazing,future,3,7,7.50 - 8,Ant_odo,Anthoxanthum_odoratum,,17,36,,,,,,,,,,,,,NA,,,,,,1*1,1,,,,,,,,,,,,,,
15.04.2019,Julia_martin,4_5,grazing,future,3,7,7.50 - 8,Ant_odo,Anthoxanthum_odoratum,,13,40,,,,,,,,,,,,,NA,,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
11.04.2018,Lotte,4_5,grazing,future,3,8,01.01.1950,Ant_odo,Anthoxanthum_oderatum,71,16,42,,,,,,,,,,,,NA,NA,6,,2*3,6,,NA,,,,,NA,,NA,,,,0,0,,NA,NA
11.04.2018,Lotte,4_5,grazing,future,3,8,01.01.1950,Ant_odo,Anthoxanthum_oderatum,NA,2,22,,,,,,,,,,,,NA,NA,6,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,0,0,,NA,NA
15.04.2019,Julia_martin,4_5,grazing,future,3,8,01.01.1950,Ant_odo,Anthoxanthum_odoratum,,30,16.5,,,,,,,,,,,,,NA,6,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
17.04.2018,Lotte + Martin,5_4,grazing,ambient,5,1,0 - 0.50,Ant_odo,Anthoxanthum_odoratum,,21,39,,,,,,,,,,,,NA,0,,,0.5*0.5,0.25,,NA,,4,24,,NA,,NA,,,,1,0,,3,
17.04.2018,Lotte,5_4,grazing,ambient,5,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,16.5,46.5,,,,,,,,,,,,NA,0,,,2*2,4,,NA,,,,,NA,,NA,,,,1,0,,NA,
17.04.2018,Lotte,5_4,grazing,ambient,5,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,4,16,,,,,,,,,,,,NA,0,,,1*1,1,,NA,,,,,NA,,NA,,,,1,0,,NA,
17.04.2018,Martin,5_4,grazing,ambient,5,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,14.5,14.5,,,,,,,,,,,,NA,0,,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,2,0,,03.05.2003,
17.04.2018,Martin,5_4,grazing,ambient,5,5,7.50 - 8,Ant_odo,Anthoxanthum_odoratum,,21,2,,,,,,,,,,,,NA,NA,1,,9*4,36,,NA,,,,,NA,,NA,,,,2,0,,4.5/4.5,
17.04.2018,Martin,5_4,grazing,ambient,5,5,7.50 - 8,Ant_odo,Anthoxanthum_odoratum,,24.5,26.5,,,,,,,,,,,,NA,NA,1,,5*4,20,,NA,,,,,NA,,NA,,,,1,0,,3,
17.04.2018,Martin,5_4,grazing,ambient,5,5,7.50 - 8,Ant_odo,Anthoxanthum_odoratum,,18,25,,,,,,,,,,,,NA,NA,1,,1*2.5,2.5,,NA,,,,,NA,,NA,,,,2,0,,02.05.2003,
17.04.2018,Martin,5_4,grazing,ambient,5,5,7.50 - 8,Ant_odo,Anthoxanthum_odoratum,,39.5,32.5,,,,,,,,,,,,NA,NA,1,,1*1,1,,NA,,,,,NA,,NA,,,,2,0,,03. Apr,
17.04.2018,Martin,5_4,grazing,ambient,5,5,7.50 - 8,Ant_odo,Anthoxanthum_odoratum,,39,16,,,,,,,,,,,,NA,NA,1,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,1,0,,3.5,
17.04.2018,Martin,5_4,grazing,ambient,5,5,7.50 - 8,Ant_odo,Anthoxanthum_odoratum,,37,41.5,,,,,,,,,,,,NA,NA,1,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,1,0,,3,
06.04.2020,Martin,5_5,mowing,ambient,6,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,2,7,,1*0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.04.2018,Martin,5_5,mowing,ambient,6,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,0,34,,,,,,,,,,,,NA,0,3,,5*4,20,,NA,,,,,NA,,NA,,,,0,2,,03. Apr,
17.04.2018,Martin,5_5,mowing,ambient,6,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,-2,1.5,,,,,,,,,,,,NA,0,3,,4*4,16,,NA,,,,,NA,,NA,,,,0,5,,4/4/2/3.5/3,
17.04.2018,Martin,5_5,mowing,ambient,6,2,03.03.1950,Ant_odo,Anthoxanthum_odoratum,,30,36,,,,,,,,,,,,NA,0,3,,1*1,1,,NA,,,,,NA,,NA,,,,0,1,,3,
17.04.2018,Lotte,5_5,mowing,ambient,6,3,06.06.1950,Ant_odo,Anthoxanthum_odoratum,,17,14,,,,,,,,,,,,NA,0,2,,2*2,4,,NA,,,,,NA,,NA,,,,5,5,,3/3/2.5/3.5/2.5,
17.04.2018,Martin,5_5,mowing,ambient,6,4,09.09.1950,Ant_odo,Anthoxanthum_odoratum,,14.5,39,,,,,,,,,,,,NA,NA,1,,3*2,6,,NA,,,,,NA,,NA,,,,3,3,,2.5/4/4,
17.04.2018,Martin,5_5,mowing,ambient,6,4,09.09.1950,Ant_odo,Anthoxanthum_odoratum,,18,3.5,,,,,,,,,,,,NA,NA,1,,1*2,2,,NA,,,,,NA,,NA,,,,1,1,,2.5,
17.04.2018,Martin,5_5,mowing,ambient,6,4,09.09.1950,Ant_odo,Anthoxanthum_odoratum,,46.5,25,,,,,,,,,,,,NA,NA,1,,1*1,1,,NA,,,,,NA,,NA,,,,0,0,,NA,
17.04.2018,Martin,5_5,mowing,ambient,6,4,09.09.1950,Ant_odo,Anthoxanthum_odoratum,,50,43,,,,,,,,,,,,NA,NA,1,,0.5*0.5,0.25,,NA,,,,,NA,,NA,,,,1,1,,3,
17.04.2018,Lotte,5_5,mowing,ambient,6,5,05.05.1950,Ant_odo,Anthoxanthum_odoratum,,39.5,39,,,,,,,,,,,,NA,NA,,,2*2,3,,NA,,,,,NA,,NA,,,,3,3,,04.04.2003,
17.04.2018,Martin,5_5,mowing,ambient,6,6,1.50 -2,Ant_odo,Anthoxanthum_odoratum,,50,34,,,,,,,,,,,,NA,NA,,,1*1,1,,NA,,,,,NA,,NA,,,,0,0,,NA,
06.04.2020,Martin,5_5,mowing,ambient,6,7,07.07.1950,Ant_odo,Anthoxanthum_odoratum,,38,34,,0.5*0.5,0.25,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
